id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 656 SNPs	354	Cortisone || id:354	Yengo BMI EU sex combined 656 SNPs	0.000122810634333902	0.000234580748223895	0.600786425435142
Yengo BMI EU sex combined 656 SNPs	355	Proline || id:355	Yengo BMI EU sex combined 656 SNPs	-0.000692149418045502	0.000230015235558542	0.00272379660462047
Yengo BMI EU sex combined 656 SNPs	356	Citrulline || id:356	Yengo BMI EU sex combined 656 SNPs	-0.000930864360552746	0.000228463219308539	5.19645498487829e-05
Yengo BMI EU sex combined 656 SNPs	357	Biliverdin || id:357	Yengo BMI EU sex combined 656 SNPs	0.000192994306175373	0.000458197835996181	0.673749377802232
Yengo BMI EU sex combined 656 SNPs	358	Serotonin (5HT) || id:358	Yengo BMI EU sex combined 656 SNPs	-0.000217311117093597	0.000428160457663477	0.611948016588733
Yengo BMI EU sex combined 656 SNPs	359	Gamma-glutamylglutamine || id:359	Yengo BMI EU sex combined 656 SNPs	-0.000138386304726723	0.00023975497505193	0.564010007688809
Yengo BMI EU sex combined 656 SNPs	360	Gamma-glutamyltyrosine || id:360	Yengo BMI EU sex combined 656 SNPs	-0.000565700010156302	0.000222814994196095	0.0113584305428191
Yengo BMI EU sex combined 656 SNPs	361	Hypoxanthine || id:361	Yengo BMI EU sex combined 656 SNPs	0.000639627528876438	0.000324929345354874	0.0494436331784962
Yengo BMI EU sex combined 656 SNPs	362	Betaine || id:362	Yengo BMI EU sex combined 656 SNPs	0.000295507481546253	0.000265262262324175	0.265692062878971
Yengo BMI EU sex combined 656 SNPs	363	Xanthine || id:363	Yengo BMI EU sex combined 656 SNPs	0.000452489945058892	0.00032827754569615	0.168573375514491
Yengo BMI EU sex combined 656 SNPs	364	Phosphate || id:364	Yengo BMI EU sex combined 656 SNPs	-2.56941111765052e-05	0.000145560914501488	0.85994334617717
Yengo BMI EU sex combined 656 SNPs	365	3-methoxytyrosine || id:365	Yengo BMI EU sex combined 656 SNPs	-0.000250308972208581	0.000313818970584966	0.425387932919114
Yengo BMI EU sex combined 656 SNPs	366	Pelargonate (9:0) || id:366	Yengo BMI EU sex combined 656 SNPs	0.000561285324821773	0.000256555736334644	0.0290506285530949
Yengo BMI EU sex combined 656 SNPs	367	Undecanoate (11:0) || id:367	Yengo BMI EU sex combined 656 SNPs	0.000298079408747334	0.000180804797298083	0.0997189917639719
Yengo BMI EU sex combined 656 SNPs	368	Beta-hydroxyisovalerate || id:368	Yengo BMI EU sex combined 656 SNPs	-0.00061273878997243	0.00031909423433836	0.0552746938265928
Yengo BMI EU sex combined 656 SNPs	369	Taurodeoxycholate || id:369	Yengo BMI EU sex combined 656 SNPs	-0.00282035512992387	0.00119744417471404	0.0188113195359565
Yengo BMI EU sex combined 656 SNPs	370	X-02973 || id:370	Yengo BMI EU sex combined 656 SNPs	-0.000328718347766627	0.000178969775026935	0.0667176565901348
Yengo BMI EU sex combined 656 SNPs	371	X-03003 || id:371	Yengo BMI EU sex combined 656 SNPs	0.000176732163295379	0.000280891909039311	0.529456120820722
Yengo BMI EU sex combined 656 SNPs	372	X-03088 || id:372	Yengo BMI EU sex combined 656 SNPs	7.92688098289128e-05	0.000337315254024183	0.814285244553935
Yengo BMI EU sex combined 656 SNPs	373	X-03094 || id:373	Yengo BMI EU sex combined 656 SNPs	0.000271099547405296	0.000255521638627214	0.289109743887925
Yengo BMI EU sex combined 656 SNPs	374	Glycerol || id:374	Yengo BMI EU sex combined 656 SNPs	0.000104606398669226	0.000278034459735232	0.706867589187523
Yengo BMI EU sex combined 656 SNPs	375	Kynurenine || id:375	Yengo BMI EU sex combined 656 SNPs	-0.000823927158564092	0.000236060089942198	0.000515838164376192
Yengo BMI EU sex combined 656 SNPs	376	Mannitol || id:376	Yengo BMI EU sex combined 656 SNPs	-0.0025830911567186	0.00110591440957181	0.0198169397076538
Yengo BMI EU sex combined 656 SNPs	377	Glycerol 3-phosphate (G3P) || id:377	Yengo BMI EU sex combined 656 SNPs	-0.000226448382965295	0.000287541099087167	0.431263202938427
Yengo BMI EU sex combined 656 SNPs	378	Acetylphosphate || id:378	Yengo BMI EU sex combined 656 SNPs	0.000222343208931764	0.000185294753974425	0.230608833008135
Yengo BMI EU sex combined 656 SNPs	379	Carnitine || id:379	Yengo BMI EU sex combined 656 SNPs	0.000161444831792034	0.000147660662678276	0.274655266196413
Yengo BMI EU sex combined 656 SNPs	380	Choline || id:380	Yengo BMI EU sex combined 656 SNPs	-8.20272416401722e-05	0.000162446514643697	0.613769967822888
Yengo BMI EU sex combined 656 SNPs	381	N-acetylornithine || id:381	Yengo BMI EU sex combined 656 SNPs	-0.000350177076068439	0.000486444933373494	0.471869958426554
Yengo BMI EU sex combined 656 SNPs	382	N1-methyladenosine || id:382	Yengo BMI EU sex combined 656 SNPs	-0.000285431649996679	0.000141739505499972	0.0444543516828059
Yengo BMI EU sex combined 656 SNPs	383	3-methyl-2-oxovalerate || id:383	Yengo BMI EU sex combined 656 SNPs	-0.00035088133641251	0.000244774925835728	0.15221128699352
Yengo BMI EU sex combined 656 SNPs	384	3-methylhistidine || id:384	Yengo BMI EU sex combined 656 SNPs	0.0015945811748204	0.000981277406708409	0.104658368060327
Yengo BMI EU sex combined 656 SNPs	385	3-phenylpropionate (hydrocinnamate) || id:385	Yengo BMI EU sex combined 656 SNPs	-0.000851823290235785	0.000513032617712976	0.0973347596437941
Yengo BMI EU sex combined 656 SNPs	386	Phenylacetate || id:386	Yengo BMI EU sex combined 656 SNPs	-0.000271483875948482	0.000440075490044243	0.537520544920417
Yengo BMI EU sex combined 656 SNPs	387	Glycerophosphorylcholine (GPC) || id:387	Yengo BMI EU sex combined 656 SNPs	0.00022699153773979	0.000363100706456495	0.532099120233896
Yengo BMI EU sex combined 656 SNPs	388	Aspartate || id:388	Yengo BMI EU sex combined 656 SNPs	-0.000397411742024372	0.000437405888322502	0.363924948929239
Yengo BMI EU sex combined 656 SNPs	389	X-04357 || id:389	Yengo BMI EU sex combined 656 SNPs	-0.000454732261759359	0.000528080097768018	0.389505399095243
Yengo BMI EU sex combined 656 SNPs	390	X-04494 || id:390	Yengo BMI EU sex combined 656 SNPs	0.000672024553038814	0.000360853183617087	0.0630201957204235
Yengo BMI EU sex combined 656 SNPs	391	X-04495 || id:391	Yengo BMI EU sex combined 656 SNPs	-0.000175883250785961	0.000393371098490501	0.654942415111333
Yengo BMI EU sex combined 656 SNPs	392	X-04498 || id:392	Yengo BMI EU sex combined 656 SNPs	8.15363237833655e-05	0.000309025999415762	0.791981705934832
Yengo BMI EU sex combined 656 SNPs	393	X-04499--3,4-dihydroxybutyrate || id:393	Yengo BMI EU sex combined 656 SNPs	-0.00036140327420728	0.000307583645628199	0.240444881538754
Yengo BMI EU sex combined 656 SNPs	394	X-04500 || id:394	Yengo BMI EU sex combined 656 SNPs	-0.00202053571145826	0.00123998597781884	0.103707586432196
Yengo BMI EU sex combined 656 SNPs	395	Dihomo-linoleate (20:2n6) || id:395	Yengo BMI EU sex combined 656 SNPs	0.00102608139102634	0.000407365500783965	0.0120193206634353
Yengo BMI EU sex combined 656 SNPs	396	X-18601 || id:396	Yengo BMI EU sex combined 656 SNPs	-0.000149506814405613	0.000632417155951694	0.813194361685576
Yengo BMI EU sex combined 656 SNPs	397	2-hydroxystearate || id:397	Yengo BMI EU sex combined 656 SNPs	-2.02459825370151e-06	0.000234874965343997	0.993125113193217
Yengo BMI EU sex combined 656 SNPs	398	X-05426 || id:398	Yengo BMI EU sex combined 656 SNPs	-0.000786965671308321	0.000651677623730788	0.227650881046839
Yengo BMI EU sex combined 656 SNPs	399	Indolelactate || id:399	Yengo BMI EU sex combined 656 SNPs	-0.000501792344865039	0.000336666090946603	0.136595963425533
Yengo BMI EU sex combined 656 SNPs	400	Glycylvaline || id:400	Yengo BMI EU sex combined 656 SNPs	-0.0010114526210343	0.000882027928397021	0.251924278097493
Yengo BMI EU sex combined 656 SNPs	401	Gamma-glutamylleucine || id:401	Yengo BMI EU sex combined 656 SNPs	-0.000540598315487824	0.000239313196382576	0.0242243678781699
Yengo BMI EU sex combined 656 SNPs	402	Eicosapentaenoate (EPA; 20:5n3) || id:402	Yengo BMI EU sex combined 656 SNPs	0.000353772524789109	0.000407775542760423	0.385959254773899
Yengo BMI EU sex combined 656 SNPs	403	Estrone 3-sulfate || id:403	Yengo BMI EU sex combined 656 SNPs	-0.000932095866274566	0.0013690145531657	0.496213921499675
Yengo BMI EU sex combined 656 SNPs	404	Glycocholate || id:404	Yengo BMI EU sex combined 656 SNPs	-0.000363371794046703	0.000681904282166229	0.594304754868858
Yengo BMI EU sex combined 656 SNPs	405	Glycodeoxycholate || id:405	Yengo BMI EU sex combined 656 SNPs	-0.00151187293804714	0.00156026032322923	0.332921451927149
Yengo BMI EU sex combined 656 SNPs	406	Taurochenodeoxycholate || id:406	Yengo BMI EU sex combined 656 SNPs	-0.000655054602822961	0.00074095484589857	0.376994534020972
Yengo BMI EU sex combined 656 SNPs	407	Taurocholate || id:407	Yengo BMI EU sex combined 656 SNPs	-0.000866476614807748	0.000980430975137942	0.377154762923489
Yengo BMI EU sex combined 656 SNPs	408	X-05907 || id:408	Yengo BMI EU sex combined 656 SNPs	0.000906131064919918	0.000274750786149523	0.00102808295463871
Yengo BMI EU sex combined 656 SNPs	409	Docosahexaenoate (DHA; 22:6n3) || id:409	Yengo BMI EU sex combined 656 SNPs	0.000427079823507913	0.000386691098910717	0.269817602484553
Yengo BMI EU sex combined 656 SNPs	410	1-stearoylglycerophosphoinositol || id:410	Yengo BMI EU sex combined 656 SNPs	8.98733014681552e-05	0.000400704075244944	0.822604998808936
Yengo BMI EU sex combined 656 SNPs	411	X-06226 || id:411	Yengo BMI EU sex combined 656 SNPs	0.000309178358279708	0.000239938299958478	0.198015354586624
Yengo BMI EU sex combined 656 SNPs	412	X-06246 || id:412	Yengo BMI EU sex combined 656 SNPs	0.000164701092453447	0.000314106965542065	0.600220376317579
Yengo BMI EU sex combined 656 SNPs	413	X-06267 || id:413	Yengo BMI EU sex combined 656 SNPs	-0.000291442123476449	0.000329196445759336	0.376323105555563
Yengo BMI EU sex combined 656 SNPs	414	X-06307 || id:414	Yengo BMI EU sex combined 656 SNPs	0.000214911390868787	0.000404656724509015	0.59553826663029
Yengo BMI EU sex combined 656 SNPs	415	X-06350 || id:415	Yengo BMI EU sex combined 656 SNPs	0.00013420415639632	0.000360402207031609	0.709739375565301
Yengo BMI EU sex combined 656 SNPs	416	X-06351 || id:416	Yengo BMI EU sex combined 656 SNPs	0.000122872369073425	0.000434686102711106	0.777522694991384
Yengo BMI EU sex combined 656 SNPs	417	Myo-inositol || id:417	Yengo BMI EU sex combined 656 SNPs	0.000179561567098038	0.000228521441915937	0.43230489059679
Yengo BMI EU sex combined 656 SNPs	418	Glucose || id:418	Yengo BMI EU sex combined 656 SNPs	-5.7864906557611e-05	0.000188334777802783	0.758757679344577
Yengo BMI EU sex combined 656 SNPs	419	1,5-anhydroglucitol (1,5-AG) || id:419	Yengo BMI EU sex combined 656 SNPs	0.000332956367746906	0.000340183030902225	0.328073606720285
Yengo BMI EU sex combined 656 SNPs	420	2-hydroxybutyrate (AHB) || id:420	Yengo BMI EU sex combined 656 SNPs	0.000225233356957588	0.000353851724745326	0.52466791564441
Yengo BMI EU sex combined 656 SNPs	421	3-methyl-2-oxobutyrate || id:421	Yengo BMI EU sex combined 656 SNPs	-0.000215633366134938	0.000238963853030885	0.367203493155684
Yengo BMI EU sex combined 656 SNPs	422	1,6-anhydroglucose || id:422	Yengo BMI EU sex combined 656 SNPs	-0.000727319582881381	0.000870870504629077	0.403940050883401
Yengo BMI EU sex combined 656 SNPs	423	1-palmitoylglycerol (1-monopalmitin) || id:423	Yengo BMI EU sex combined 656 SNPs	0.000376212302507238	0.000330289833957235	0.25511795659782
Yengo BMI EU sex combined 656 SNPs	424	1-oleoylglycerol (1-monoolein) || id:424	Yengo BMI EU sex combined 656 SNPs	1.91229406737316e-05	0.000604704994382376	0.974782170366941
Yengo BMI EU sex combined 656 SNPs	425	1-stearoylglycerol (1-monostearin) || id:425	Yengo BMI EU sex combined 656 SNPs	0.000126878818898297	0.000318882403572659	0.690848215348203
Yengo BMI EU sex combined 656 SNPs	426	X-08402 || id:426	Yengo BMI EU sex combined 656 SNPs	6.03740596211409e-05	0.000304589567794745	0.842940706301082
