id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0173555883396298	0.014688271931629	0.237366447442235
Yengo BMI EU sex combined 941 SNPs	33Ggrf	IDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0266009560178624	0.0218764226284047	0.224312692294887
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0335868042865197	0.0228344546509946	0.14166777283988
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0554630184054196	0.0218191277430977	0.0110237580352338
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0425711002039037	0.0142648764964705	0.00284199991009118
Yengo BMI EU sex combined 941 SNPs	3FNzFi	VLDL-D.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0823375408582452	0.0319483717962297	0.0101161554226227
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0237357843093611	0.0213565094102626	0.266685899808061
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0514520678977664	0.0220627944485708	0.0196968019114981
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0275237558934563	0.013275966877729	0.0381535207103066
Yengo BMI EU sex combined 941 SNPs	3MYCQH	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.038832236992044	0.0307763110117715	0.207358359312077
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0100448738644368	0.0199428600785112	0.614605996858289
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.025401846801769	0.0208764568893026	0.22369173083764
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0153955493412405	0.012337430242153	0.212077473217585
Yengo BMI EU sex combined 941 SNPs	3MZzbW	SFA.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0130538682821602	0.0220225272536503	0.553494793025832
Yengo BMI EU sex combined 941 SNPs	3St5UM	IDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0204090303423885	0.0225361330922871	0.365379550755766
Yengo BMI EU sex combined 941 SNPs	3St5UM	IDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0122519222302556	0.0220458121453453	0.578382945030263
Yengo BMI EU sex combined 941 SNPs	3St5UM	IDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0634240400426232	0.0141114236386238	6.97278797619273e-06
Yengo BMI EU sex combined 941 SNPs	3St5UM	IDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0210911831392844	0.0260522640196871	0.418397148818072
Yengo BMI EU sex combined 941 SNPs	490Ez8	XS-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0192216835213448	0.0222091616211405	0.387000567011148
Yengo BMI EU sex combined 941 SNPs	490Ez8	XS-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0369812857175646	0.0205394238530245	0.0717813159696269
Yengo BMI EU sex combined 941 SNPs	490Ez8	XS-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0412521283689747	0.0138291130178533	0.00285445801314544
Yengo BMI EU sex combined 941 SNPs	490Ez8	XS-VLDL-TG.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0242192462672621	0.0292940746377633	0.408587627509309
Yengo BMI EU sex combined 941 SNPs	4AY0XJ	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.00822776535221473	0.0218767986778777	0.70693337561471
Yengo BMI EU sex combined 941 SNPs	4AY0XJ	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0196644439642263	0.0215062885878231	0.36052883797991
Yengo BMI EU sex combined 941 SNPs	4AY0XJ	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0500996143793308	0.0136178401604927	0.000234178553679551
Yengo BMI EU sex combined 941 SNPs	4AY0XJ	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0022086721582788	0.0240842769937665	0.926951764999329
Yengo BMI EU sex combined 941 SNPs	4dMDME	S-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0374752372846018	0.0227370524524179	0.0996558177184479
Yengo BMI EU sex combined 941 SNPs	4dMDME	S-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0533382091811667	0.0205996748179015	0.00961784402673011
Yengo BMI EU sex combined 941 SNPs	4dMDME	S-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0359528589668816	0.0140647155807718	0.0105808589285644
Yengo BMI EU sex combined 941 SNPs	4dMDME	S-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0510154831072485	0.0223644808682021	0.0227724627780138
Yengo BMI EU sex combined 941 SNPs	4FrZQ2	L-VLDL-L.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0251264737895494	0.0226431493474731	0.267432805609309
Yengo BMI EU sex combined 941 SNPs	4FrZQ2	L-VLDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0383949117852932	0.0211095562311046	0.0689357966456671
Yengo BMI EU sex combined 941 SNPs	4FrZQ2	L-VLDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0533351424699475	0.014156175141481	0.000164808810783642
Yengo BMI EU sex combined 941 SNPs	4FrZQ2	L-VLDL-L.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0391168144474259	0.028644590604188	0.172403491860059
Yengo BMI EU sex combined 941 SNPs	4HD3LI	M-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0382620128522405	0.0209903466846032	0.068655135939848
Yengo BMI EU sex combined 941 SNPs	4HD3LI	M-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0403921012894185	0.0207391238126614	0.0514594732655271
Yengo BMI EU sex combined 941 SNPs	4HD3LI	M-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0427243776646676	0.0129848475763141	0.00100071478602908
Yengo BMI EU sex combined 941 SNPs	4HD3LI	M-HDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0320874213551812	0.0191702553761542	0.0945098903609576
Yengo BMI EU sex combined 941 SNPs	4nIDSV	M-VLDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.00273188011649187	0.0199121488429609	0.890905640410407
Yengo BMI EU sex combined 941 SNPs	4nIDSV	M-VLDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.012430624586546	0.0200871462850562	0.536025212838116
Yengo BMI EU sex combined 941 SNPs	4nIDSV	M-VLDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0221114648527157	0.0123345320786739	0.0730293481702509
Yengo BMI EU sex combined 941 SNPs	4nIDSV	M-VLDL-FC.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.000773617108785096	0.0223946819195301	0.972450365268555
Yengo BMI EU sex combined 941 SNPs	5h2kME	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.00881361398483747	0.0215121311565595	0.682119041011764
Yengo BMI EU sex combined 941 SNPs	5h2kME	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0531605489574336	0.0222298118262765	0.0167838916043856
Yengo BMI EU sex combined 941 SNPs	5h2kME	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0803923072057029	0.0134359853493646	2.18583926360869e-09
Yengo BMI EU sex combined 941 SNPs	5h2kME	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0345267386830885	0.0213722878307445	0.106549891190019
Yengo BMI EU sex combined 941 SNPs	5lgMTN	L-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.00881361398483747	0.0215121311565595	0.682119041011764
Yengo BMI EU sex combined 941 SNPs	5lgMTN	L-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0531605489574336	0.0217462245798658	0.0145017895485319
Yengo BMI EU sex combined 941 SNPs	5lgMTN	L-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0803923072057029	0.0134359853493646	2.18583926360869e-09
Yengo BMI EU sex combined 941 SNPs	5lgMTN	L-HDL-P.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0345267386830885	0.022772097889564	0.129818433990915
Yengo BMI EU sex combined 941 SNPs	5Rg1WZ	XL-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.00780660474200729	0.0222320164968066	0.725562583211804
Yengo BMI EU sex combined 941 SNPs	5Rg1WZ	XL-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0225340263717442	0.0221659901001228	0.309342018646827
Yengo BMI EU sex combined 941 SNPs	5Rg1WZ	XL-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0710047128319562	0.0139051153250312	3.28400225085613e-07
Yengo BMI EU sex combined 941 SNPs	5Rg1WZ	XL-HDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.00197546460273923	0.0259169122786526	0.939258389734992
Yengo BMI EU sex combined 941 SNPs	5yPdoH	S-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0237669569580449	0.0219624043407956	0.279465025837569
Yengo BMI EU sex combined 941 SNPs	5yPdoH	S-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.00290009996240622	0.0209330253216638	0.889812200437897
Yengo BMI EU sex combined 941 SNPs	5yPdoH	S-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0104032556711625	0.0136147154642648	0.444796641179982
Yengo BMI EU sex combined 941 SNPs	5yPdoH	S-VLDL-C.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0108296253523368	0.0283706734951076	0.702758621155516
Yengo BMI EU sex combined 941 SNPs	6256tS	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0257557561436601	0.0242562298771506	0.288598386164071
Yengo BMI EU sex combined 941 SNPs	6256tS	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0679820741103571	0.0211652570213333	0.00131830232447417
Yengo BMI EU sex combined 941 SNPs	6256tS	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0530396951552604	0.0150212355653164	0.000414021718415521
Yengo BMI EU sex combined 941 SNPs	6256tS	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0428910960004352	0.0249139109297784	0.0854857792242555
Yengo BMI EU sex combined 941 SNPs	6jnkS1	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.0260291192342168	0.0241295594714533	0.28099628960993
Yengo BMI EU sex combined 941 SNPs	6jnkS1	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0469735114259269	0.0213947206041484	0.0281230545766895
Yengo BMI EU sex combined 941 SNPs	6jnkS1	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	-0.0512480390932062	0.0149404117804253	0.000603220043518709
Yengo BMI EU sex combined 941 SNPs	6jnkS1	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	-0.0486336795557922	0.0244121227658656	0.0466472320890143
Yengo BMI EU sex combined 941 SNPs	6KJGkX	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0319489154821836	0.0244623588229984	0.191866927204362
Yengo BMI EU sex combined 941 SNPs	6KJGkX	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.032864807452714	0.0224114655251946	0.142531639255269
Yengo BMI EU sex combined 941 SNPs	6KJGkX	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0161333462321614	0.0151375578658953	0.286521914782307
Yengo BMI EU sex combined 941 SNPs	6KJGkX	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0366363733410608	0.0269822991713474	0.174864892818074
Yengo BMI EU sex combined 941 SNPs	6QF7TF	Lac.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.00565187559806433	0.0239562043699033	0.813543577442297
Yengo BMI EU sex combined 941 SNPs	6QF7TF	Lac.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.00204229017473973	0.0258943680980922	0.937135983556025
Yengo BMI EU sex combined 941 SNPs	6QF7TF	Lac.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0207143878729433	0.014830839995273	0.162500687443751
Yengo BMI EU sex combined 941 SNPs	6QF7TF	Lac.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0169112313164814	0.0263191006352065	0.520680085178284
Yengo BMI EU sex combined 941 SNPs	7D4x4s	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	-0.024231771581844	0.02199520236868	0.270889555200372
Yengo BMI EU sex combined 941 SNPs	7D4x4s	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.00235656367360323	0.0212816621057737	0.911828770368391
Yengo BMI EU sex combined 941 SNPs	7D4x4s	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.000306007656161595	0.0136185231176177	0.982073075188633
Yengo BMI EU sex combined 941 SNPs	7D4x4s	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.000101966199426151	0.0251811833517074	0.996770018382538
Yengo BMI EU sex combined 941 SNPs	7H5ZEC	Val.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.00470822140121109	0.0189454840332008	0.803792549830544
Yengo BMI EU sex combined 941 SNPs	7H5ZEC	Val.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	0.0237448271229329	0.0200819469465157	0.237048345347649
Yengo BMI EU sex combined 941 SNPs	7H5ZEC	Val.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	914	0.0599220825699869	0.0118075349939497	3.87695829428176e-07
Yengo BMI EU sex combined 941 SNPs	7H5ZEC	Val.txt	Yengo BMI EU sex combined 941 SNPs	Weighted mode	914	0.0241706426354575	0.0202075340204772	0.231960135961226
Yengo BMI EU sex combined 941 SNPs	7RE032	XL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	914	0.0314297099213838	0.0221633859101903	0.156505633717161
Yengo BMI EU sex combined 941 SNPs	7RE032	XL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 941 SNPs	Weighted median	914	-0.0257540512508453	0.0226688084353193	0.255914382995509
