id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	e5aObJ	L-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	891.920137823096	635	6.16781120201645e-11
Yengo BMI EU sex combined 656 SNPs	e5aObJ	L-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0726910553476336	635	1
Yengo BMI EU sex combined 656 SNPs	e5IsXO	XXL-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	805.743872910078	635	4.56186896917606e-06
Yengo BMI EU sex combined 656 SNPs	e5IsXO	XXL-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	804.667140808344	634	4.53768754314077e-06
Yengo BMI EU sex combined 656 SNPs	e5IsXO	XXL-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	805.743872910078	635	4.5618689691758e-06
Yengo BMI EU sex combined 656 SNPs	e5IsXO	XXL-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	805.742632035543	635	4.56249928790571e-06
Yengo BMI EU sex combined 656 SNPs	e5IsXO	XXL-VLDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0652179333689881	635	1
Yengo BMI EU sex combined 656 SNPs	eCvxGJ	L-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	977.31889999635	635	5.41411721980412e-17
Yengo BMI EU sex combined 656 SNPs	eCvxGJ	L-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	978.166547543068	634	3.73594633635662e-17
Yengo BMI EU sex combined 656 SNPs	eCvxGJ	L-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	979.042908417628	635	3.98163625720864e-17
Yengo BMI EU sex combined 656 SNPs	eCvxGJ	L-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	976.633433211284	635	6.11614197403182e-17
Yengo BMI EU sex combined 656 SNPs	eCvxGJ	L-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0739493734545613	635	1
Yengo BMI EU sex combined 656 SNPs	ejmwpX	S-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	956.46951830463	635	2.06075379723563e-15
Yengo BMI EU sex combined 656 SNPs	ejmwpX	S-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	956.156325743691	634	1.76438230815382e-15
Yengo BMI EU sex combined 656 SNPs	ejmwpX	S-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	956.572658133656	635	2.02470841485528e-15
Yengo BMI EU sex combined 656 SNPs	ejmwpX	S-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	956.424245497632	635	2.07677539897937e-15
Yengo BMI EU sex combined 656 SNPs	ejmwpX	S-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.065894563852293	635	1
Yengo BMI EU sex combined 656 SNPs	Emb7EO	L-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	846.685958692273	635	3.2806949235736e-08
Yengo BMI EU sex combined 656 SNPs	Emb7EO	L-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	840.884712889966	634	5.96452433416945e-08
Yengo BMI EU sex combined 656 SNPs	Emb7EO	L-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	847.332998744934	635	3.01680480356348e-08
Yengo BMI EU sex combined 656 SNPs	Emb7EO	L-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	846.410413048216	635	3.39978562641289e-08
Yengo BMI EU sex combined 656 SNPs	Emb7EO	L-HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0628500437287707	635	1
Yengo BMI EU sex combined 656 SNPs	EtjApB	M-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	896.084991087275	635	3.32217943653136e-11
Yengo BMI EU sex combined 656 SNPs	EtjApB	M-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	889.025692468403	634	7.94253254691291e-11
Yengo BMI EU sex combined 656 SNPs	EtjApB	M-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	896.581017126154	635	3.08480746512364e-11
Yengo BMI EU sex combined 656 SNPs	EtjApB	M-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	895.837885135129	635	3.44704125296688e-11
Yengo BMI EU sex combined 656 SNPs	EtjApB	M-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0668206346431281	635	1
Yengo BMI EU sex combined 656 SNPs	EwGQmR	M-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	883.203555611609	635	2.20330920033176e-10
Yengo BMI EU sex combined 656 SNPs	EwGQmR	M-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	881.476817000128	634	2.38606493242499e-10
Yengo BMI EU sex combined 656 SNPs	EwGQmR	M-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	883.286118401481	635	2.17720045392855e-10
Yengo BMI EU sex combined 656 SNPs	EwGQmR	M-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	883.163213557627	635	2.21617800567606e-10
Yengo BMI EU sex combined 656 SNPs	EwGQmR	M-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0596428376379522	635	1
Yengo BMI EU sex combined 656 SNPs	EWpqvv	L-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	849.423795887659	635	2.29795265593745e-08
Yengo BMI EU sex combined 656 SNPs	EWpqvv	L-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	849.565365542661	634	1.93950941211259e-08
Yengo BMI EU sex combined 656 SNPs	EWpqvv	L-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	849.572565309678	635	2.25371842779545e-08
Yengo BMI EU sex combined 656 SNPs	EWpqvv	L-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	849.366735727637	635	2.31514229480233e-08
Yengo BMI EU sex combined 656 SNPs	EWpqvv	L-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0638807808803145	635	1
Yengo BMI EU sex combined 656 SNPs	eWY9jq	M-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	895.660953655782	635	3.53926625340731e-11
Yengo BMI EU sex combined 656 SNPs	eWY9jq	M-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	895.752389353488	634	2.92538740080189e-11
Yengo BMI EU sex combined 656 SNPs	eWY9jq	M-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	895.763750413153	635	3.48539265821147e-11
Yengo BMI EU sex combined 656 SNPs	eWY9jq	M-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	895.609818137763	635	3.5663692664434e-11
Yengo BMI EU sex combined 656 SNPs	eWY9jq	M-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0644610056988971	635	1
Yengo BMI EU sex combined 656 SNPs	EXDqAy	XXL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	812.086124079026	635	2.23072008093596e-06
Yengo BMI EU sex combined 656 SNPs	EXDqAy	XXL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	809.147632249931	634	2.74145758801216e-06
Yengo BMI EU sex combined 656 SNPs	EXDqAy	XXL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	812.088500738123	635	2.23011443565335e-06
Yengo BMI EU sex combined 656 SNPs	EXDqAy	XXL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	812.078176014682	635	2.2327466436128e-06
Yengo BMI EU sex combined 656 SNPs	EXDqAy	XXL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0636989392134864	635	1
Yengo BMI EU sex combined 656 SNPs	F10OJQ	Crea.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	946.69230554736	635	1.07985606896709e-14
Yengo BMI EU sex combined 656 SNPs	F10OJQ	Crea.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	946.037025686733	634	9.83203655413847e-15
Yengo BMI EU sex combined 656 SNPs	F10OJQ	Crea.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	946.715301650895	635	1.07569875002752e-14
Yengo BMI EU sex combined 656 SNPs	F10OJQ	Crea.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	946.669391566659	635	1.08401432585381e-14
Yengo BMI EU sex combined 656 SNPs	F10OJQ	Crea.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0748267500152951	635	1
Yengo BMI EU sex combined 656 SNPs	F8ZiHn	IDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	901.880227737902	635	1.38911922112441e-11
Yengo BMI EU sex combined 656 SNPs	F8ZiHn	IDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	901.982723282387	634	1.14213303614229e-11
Yengo BMI EU sex combined 656 SNPs	F8ZiHn	IDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	902.142876104047	635	1.33489168985959e-11
Yengo BMI EU sex combined 656 SNPs	F8ZiHn	IDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	901.775898819105	635	1.41125561718349e-11
Yengo BMI EU sex combined 656 SNPs	F8ZiHn	IDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.066286457063546	635	1
Yengo BMI EU sex combined 656 SNPs	FaUjkf	GlycA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	809.186337880418	635	3.10095609271785e-06
Yengo BMI EU sex combined 656 SNPs	FaUjkf	GlycA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	810.185333998215	634	2.43625837655457e-06
Yengo BMI EU sex combined 656 SNPs	FaUjkf	GlycA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	810.18678523087	635	2.76905007142475e-06
Yengo BMI EU sex combined 656 SNPs	FaUjkf	GlycA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	808.770591079234	635	3.24988501292496e-06
Yengo BMI EU sex combined 656 SNPs	FaUjkf	GlycA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0564860565811208	635	1
Yengo BMI EU sex combined 656 SNPs	Fb9qt4	L-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	735.637373788595	635	0.0034082699928319
Yengo BMI EU sex combined 656 SNPs	Fb9qt4	L-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	735.410847801509	634	0.00319271250071687
Yengo BMI EU sex combined 656 SNPs	Fb9qt4	L-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	735.718343357477	635	0.00338718051997052
Yengo BMI EU sex combined 656 SNPs	Fb9qt4	L-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	735.591800154958	635	0.00342019268340715
Yengo BMI EU sex combined 656 SNPs	Fb9qt4	L-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0634505232474476	635	1
Yengo BMI EU sex combined 656 SNPs	FOQNfD	XL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	820.526305012814	635	8.36842102192614e-07
Yengo BMI EU sex combined 656 SNPs	FOQNfD	XL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	818.161878400479	634	9.67416883022684e-07
Yengo BMI EU sex combined 656 SNPs	FOQNfD	XL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	820.582473204954	635	8.31310369437185e-07
Yengo BMI EU sex combined 656 SNPs	FOQNfD	XL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	820.485262087325	635	8.4090673143992e-07
Yengo BMI EU sex combined 656 SNPs	FOQNfD	XL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0742696134398034	635	1
Yengo BMI EU sex combined 656 SNPs	fyVQyx	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1224.95674103495	635	7.39716647086739e-40
Yengo BMI EU sex combined 656 SNPs	fyVQyx	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1225.41380516693	634	4.75258269435984e-40
Yengo BMI EU sex combined 656 SNPs	fyVQyx	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1225.44377227978	635	6.57302845875776e-40
Yengo BMI EU sex combined 656 SNPs	fyVQyx	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1224.76621772573	635	7.74689561976816e-40
Yengo BMI EU sex combined 656 SNPs	fyVQyx	M-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.102165102467255	635	1
Yengo BMI EU sex combined 656 SNPs	g24Amq	L-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1293.44477489236	635	2.82779982072938e-47
Yengo BMI EU sex combined 656 SNPs	g24Amq	L-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1292.71804327139	634	2.38070593575782e-47
Yengo BMI EU sex combined 656 SNPs	g24Amq	L-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1293.85607988635	635	2.54510983000595e-47
Yengo BMI EU sex combined 656 SNPs	g24Amq	L-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1293.30316904375	635	2.93220124038859e-47
Yengo BMI EU sex combined 656 SNPs	g24Amq	L-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.107055075115942	635	1
Yengo BMI EU sex combined 656 SNPs	gAbFW1	XXL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	812.086124079026	635	2.23072008093596e-06
Yengo BMI EU sex combined 656 SNPs	gAbFW1	XXL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	809.147632249931	634	2.74145758801216e-06
Yengo BMI EU sex combined 656 SNPs	gAbFW1	XXL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	812.088500738123	635	2.23011443565335e-06
Yengo BMI EU sex combined 656 SNPs	gAbFW1	XXL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	812.078176014682	635	2.2327466436128e-06
Yengo BMI EU sex combined 656 SNPs	gAbFW1	XXL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0636989392134864	635	1
Yengo BMI EU sex combined 656 SNPs	ge6Ak8	Gln.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	774.49537232374	635	0.000117531008794691
Yengo BMI EU sex combined 656 SNPs	ge6Ak8	Gln.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	773.73698058579	634	0.000113680878703211
Yengo BMI EU sex combined 656 SNPs	ge6Ak8	Gln.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	774.836787410619	635	0.000113720724207428
Yengo BMI EU sex combined 656 SNPs	ge6Ak8	Gln.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	774.330665530131	635	0.000119412123925227
Yengo BMI EU sex combined 656 SNPs	ge6Ak8	Gln.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0586951541495291	635	1
Yengo BMI EU sex combined 656 SNPs	gf8mBU	Alb.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	734.539397648836	635	0.00370629295125251
Yengo BMI EU sex combined 656 SNPs	gf8mBU	Alb.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	733.57654063708	634	0.0036747332360124
Yengo BMI EU sex combined 656 SNPs	gf8mBU	Alb.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	734.577402223041	635	0.0036955938439543
Yengo BMI EU sex combined 656 SNPs	gf8mBU	Alb.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	734.512432246664	635	0.00371390135688906
Yengo BMI EU sex combined 656 SNPs	gf8mBU	Alb.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0555333615686105	635	1
Yengo BMI EU sex combined 656 SNPs	gGNHDw	M-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1250.82899006394	635	1.3017617047656e-42
Yengo BMI EU sex combined 656 SNPs	gGNHDw	M-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1250.73362731643	634	9.47083186524332e-43
Yengo BMI EU sex combined 656 SNPs	gGNHDw	M-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1250.85786843063	635	1.29248024375042e-42
Yengo BMI EU sex combined 656 SNPs	gGNHDw	M-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1250.80702234549	635	1.30886655752684e-42
Yengo BMI EU sex combined 656 SNPs	gGNHDw	M-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.101004263594759	635	1
Yengo BMI EU sex combined 656 SNPs	gSPaEN	XL-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	830.044609937697	635	2.6658894389064e-07
Yengo BMI EU sex combined 656 SNPs	gSPaEN	XL-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	826.737835339443	634	3.47146100209039e-07
Yengo BMI EU sex combined 656 SNPs	gSPaEN	XL-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	830.445159864994	635	2.53836793932135e-07
Yengo BMI EU sex combined 656 SNPs	gSPaEN	XL-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	829.870390304199	635	2.72327587360902e-07
Yengo BMI EU sex combined 656 SNPs	gSPaEN	XL-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0595188138573368	635	1
Yengo BMI EU sex combined 656 SNPs	gZs8gN	IDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	951.670983288015	635	4.6648786141899e-15
Yengo BMI EU sex combined 656 SNPs	gZs8gN	IDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	950.975306674009	634	4.27033813297973e-15
Yengo BMI EU sex combined 656 SNPs	gZs8gN	IDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	952.518736221357	635	4.04020103546695e-15
Yengo BMI EU sex combined 656 SNPs	gZs8gN	IDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	951.280710165329	635	4.98365909335007e-15
Yengo BMI EU sex combined 656 SNPs	gZs8gN	IDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0646866054146131	635	1
Yengo BMI EU sex combined 656 SNPs	H7NOGk	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1245.55000238031	635	4.8014969147331e-42
Yengo BMI EU sex combined 656 SNPs	H7NOGk	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1246.07717943699	634	3.00109117090716e-42
Yengo BMI EU sex combined 656 SNPs	H7NOGk	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1246.07924174605	635	4.21364686301179e-42
Yengo BMI EU sex combined 656 SNPs	H7NOGk	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1245.33629589295	635	5.06142245928035e-42
Yengo BMI EU sex combined 656 SNPs	H7NOGk	S-LDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.104909510693069	635	1
Yengo BMI EU sex combined 656 SNPs	HBVt5A	L-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	880.534934255459	635	3.23431259722668e-10
Yengo BMI EU sex combined 656 SNPs	HBVt5A	L-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	880.727796862051	634	2.65799780716038e-10
Yengo BMI EU sex combined 656 SNPs	HBVt5A	L-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	880.729845134189	635	3.14519323290411e-10
Yengo BMI EU sex combined 656 SNPs	HBVt5A	L-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	880.430695513308	635	3.28298546425082e-10
Yengo BMI EU sex combined 656 SNPs	HBVt5A	L-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0793764404624043	635	1
Yengo BMI EU sex combined 656 SNPs	HILvAB	TotPG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	822.138740995582	635	6.91374777209223e-07
Yengo BMI EU sex combined 656 SNPs	HILvAB	TotPG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	821.366266201236	634	6.62168878110813e-07
Yengo BMI EU sex combined 656 SNPs	HILvAB	TotPG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	822.325950257144	635	6.76164548615826e-07
Yengo BMI EU sex combined 656 SNPs	HILvAB	TotPG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	822.044659911364	635	6.9914317464359e-07
Yengo BMI EU sex combined 656 SNPs	HILvAB	TotPG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0671367648472857	635	1
Yengo BMI EU sex combined 656 SNPs	HuV4wA	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	891.227040267388	635	6.83230217400996e-11
Yengo BMI EU sex combined 656 SNPs	HuV4wA	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	891.8250480879	634	5.25242007573011e-11
Yengo BMI EU sex combined 656 SNPs	HuV4wA	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	891.825659920105	635	6.25450572029962e-11
Yengo BMI EU sex combined 656 SNPs	HuV4wA	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	890.96987563939	635	7.09633262455493e-11
Yengo BMI EU sex combined 656 SNPs	HuV4wA	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0705328702763096	635	1
Yengo BMI EU sex combined 656 SNPs	hyGtFz	Remnant-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1090.22417174172	635	1.47889353327544e-26
Yengo BMI EU sex combined 656 SNPs	hyGtFz	Remnant-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1089.82752337307	634	1.22327561580631e-26
Yengo BMI EU sex combined 656 SNPs	hyGtFz	Remnant-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1090.50487126027	635	1.39385583266786e-26
Yengo BMI EU sex combined 656 SNPs	hyGtFz	Remnant-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1090.09647861273	635	1.51926594220309e-26
Yengo BMI EU sex combined 656 SNPs	hyGtFz	Remnant-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0877533621372958	635	1
Yengo BMI EU sex combined 656 SNPs	hzMRXR	S-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	961.716359749009	635	8.35977178534251e-16
Yengo BMI EU sex combined 656 SNPs	hzMRXR	S-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	961.735211943914	634	6.74282665482337e-16
Yengo BMI EU sex combined 656 SNPs	hzMRXR	S-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	961.739034953361	635	8.32707231057134e-16
Yengo BMI EU sex combined 656 SNPs	hzMRXR	S-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	961.694280555967	635	8.39173376092953e-16
Yengo BMI EU sex combined 656 SNPs	hzMRXR	S-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0756586602984955	635	1
Yengo BMI EU sex combined 656 SNPs	i0yWlF	HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	732.035891606611	635	0.00447625383571462
Yengo BMI EU sex combined 656 SNPs	i0yWlF	HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	730.342974950306	634	0.00468805665414923
Yengo BMI EU sex combined 656 SNPs	i0yWlF	HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	732.071589030545	635	0.00446432650440307
Yengo BMI EU sex combined 656 SNPs	i0yWlF	HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	732.012027670336	635	0.00448424340449625
Yengo BMI EU sex combined 656 SNPs	i0yWlF	HDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0551122444276064	635	1
Yengo BMI EU sex combined 656 SNPs	I3PiL7	S-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1289.61351484247	635	7.53127470028745e-47
Yengo BMI EU sex combined 656 SNPs	I3PiL7	S-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1289.51669859056	634	5.40266418137796e-47
Yengo BMI EU sex combined 656 SNPs	I3PiL7	S-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1289.78423544757	635	7.21003485401242e-47
Yengo BMI EU sex combined 656 SNPs	I3PiL7	S-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1289.55069947947	635	7.6530306503224e-47
Yengo BMI EU sex combined 656 SNPs	I3PiL7	S-LDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.104719374092699	635	1
Yengo BMI EU sex combined 656 SNPs	iCZSUB	L-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1220.8858792717	635	1.98158962514926e-39
Yengo BMI EU sex combined 656 SNPs	iCZSUB	L-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1220.60065868312	634	1.52685110259684e-39
Yengo BMI EU sex combined 656 SNPs	iCZSUB	L-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1220.95139494759	635	1.95046584770522e-39
Yengo BMI EU sex combined 656 SNPs	iCZSUB	L-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1220.85132713302	635	1.99820271572597e-39
Yengo BMI EU sex combined 656 SNPs	iCZSUB	L-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0989187591378932	635	1
Yengo BMI EU sex combined 656 SNPs	IIBlis	S-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1289.61351484247	635	7.53127470028745e-47
Yengo BMI EU sex combined 656 SNPs	IIBlis	S-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1289.51669859056	634	5.40266418137796e-47
